priority_rank,listing_key,ticker,exchange,asset_type,name,gap_class,source_of_truth_outcome,allowed_source_path,apply_eligibility,source_gate,next_action
9,BATS::COIW,COIW,BATS,ETF,COIN WeeklyPay™ ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::ENAV,ENAV,BATS,ETF,Collaborative Investment Series Trust - Mohr Sector Navigator ETF,debt_or_securitized_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact instrument code/name and ISIN checksum; never issuer-equity propagation.,review official instrument scope before identifier enrichment
9,BATS::GBXA,GBXA,BATS,ETF,Goldman Sachs ETF Trust Goldman,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::GOOW,GOOW,BATS,ETF,Roundhill Etf Trust - Roundhill Google Weeklypay Etf,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::HFSI,HFSI,BATS,ETF,Hartford Strategic Income ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::IROC,IROC,BATS,ETF,Invesco Rochester High Yield Municipal ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::LDDR,LDDR,BATS,ETF,Stone Ridge 2035 Term Income ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::LFDR,LFDR,BATS,ETF,Stone Ridge Durable Income ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::MDPL,MDPL,BATS,ETF,Northern Lights Fund Trust IV - Monarch Dividend Plus Index ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::MSSS,MSSS,BATS,ETF,Northern Lights Fund Trust IV - Monarch Select Subsector Index ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::NETX,NETX,BATS,ETF,Tradr 2X Long NET Daily ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::NFLP,NFLP,BATS,ETF,Kurv Yield Prm Stgy Netflix (NFLX) ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::PLTW,PLTW,BATS,ETF,PLTR WeeklyPay™ ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::TOPW,TOPW,BATS,ETF,Roundhill WeeklyPay Universe ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::TRPA,TRPA,BATS,ETF,HARTFORD AAA CLO ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::VOXP,VOXP,BATS,ETF,Vox Populi ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BATS::ZIVB,ZIVB,BATS,ETF,Volatility Shares Trust -1x Short VIX Mid-Term Futures Strategy ETF,fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BMV::AGUILASCPO,AGUILASCPO,BMV,Stock,OLLAMANI SAB,official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::ALTERNAB,ALTERNAB,BMV,Stock,"Alterna Asesoría Internacional, S.A.B. de C.V.",official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::CTAXTELA,CTAXTELA,BMV,Stock,"Controladora Axtel, S.A.B. de C.V.",official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::DIABLOI10,DIABLOI10,BMV,ETF,ETF Diario Inverso de Bolsa (DIABLOI),fund_or_trust_identifier_gap,core_exclusion_candidate,"official fund/trust/debt prospectus, registry, FIRDS, or reviewed identifier source",blocked_until_core_or_extended_scope_decision,scope_review_required_before_isin_work;require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact fund/trust symbol and product name with checksum.,review official instrument scope before identifier enrichment
9,BMV::EDUCA18,EDUCA18,BMV,Stock,"Fideicomiso Irrevocable No. F/3277 en Banco Invex, S. A. Institución de Banca Múltiple, INVEX Grupo",official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::ESENTIAII,ESENTIAII,BMV,Stock,Esentia Energy Development SA,official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::FEMSAUB,FEMSAUB,BMV,Stock,Fomento Económico Mexicano S.A.B. de C.V,official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
9,BMV::FIBRAHD15,FIBRAHD15,BMV,Stock,Fideicomiso Irrevocable No. F/1523,official_identifier_not_exposed_source_gap,accepted_source_gap,"GLEIF ISIN↔LEI mapping, ESMA/FCA FIRDS, OpenFIGI, or official exchange/security-registry source",eligible_only_after_allowed_source_identity_checksum_and_no_collision_gates,require_valid_isin_checksum_exact_listing_identity_match_and_no_existing_listing_or_identifier_collision;Exact symbol/name and direct ISIN evidence; do not infer from issuer name or exchange membership.,seek separate official identifier registry because venue source does not expose ISIN
