listing_key,ticker,exchange,current_name,twelvedata_name,twelvedata_type,type_scope,review_batch,name_score,adjudication_decision,apply_eligibility,evidence_tier,confidence,recommended_operation,source_gate,evidence_summary,provider_validation_status,provider_supports_twelvedata,provider_supports_local,provider_conflicts,openfigi_status,openfigi_figi,local_figi,figi_relation,venue_status,official_source_count,reference_scopes,verification_name_mismatch,masterfile_matches,reviewed_name_override,source_of_truth_outcome,source_of_truth_gate,deepseek_decision_candidate,deepseek_safe_action
XETRA::DYH,DYH,XETRA,"TARGET CORP.     DL-,0833",Target Corporation,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000FWB7P7,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::E20,E20,XETRA,"ECHOSTAR CORP. A DL -,001",EchoStar Corporation Class A Common Stock,Common Stock,supported_core_stock_type,later_global_review,0.522,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG004455ZT1,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::ECK,ECK,XETRA,LUDW.BECK A.RATHAUSECK,Eckoh plc,Common Stock,supported_core_stock_type,later_global_review,0.296,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000C2B838,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::EDL,EDL,XETRA,EDEL SE+CO.KGAA INH O.N.,Edel SE & Co. KGaA,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000CYWGM6,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::EFF0,EFF0,XETRA,DT.EFF.U.WECH.-BET.G.,Deutsche Effecten- und Wechsel-Beteiligungsgesellschaft AG,Common Stock,supported_core_stock_type,later_global_review,0.493,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BD1F03,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,accepted_source_gap,Keep stock_sector blank until an official taxonomy source exposes a canonical mappable industry value.,needs_official_evidence,needs_official_evidence
XETRA::ENL,ENL,XETRA,Enel SpA,Enel S.p.A.,Common Stock,supported_core_stock_type,later_global_review,0.571,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000C3KFS3,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::EOAN,EOAN,XETRA,E.ON SE NA O.N.,E.ON SE,Common Stock,supported_core_stock_type,later_global_review,0.533,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BR7M47,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::EVT,EVT,XETRA,EVOTEC SE  INH O.N.,Evotec SE,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000C23BS3,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::FPE3,FPE3,XETRA,FUCHS SE VZO O.N.,Fuchs SE Preference Shares,Preferred Stock,supported_core_stock_type,later_global_review,0.389,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BD2L72,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::FRA,FRA,XETRA,FRAPORT AG,Fraport AG Frankfurt Airport Services Worldwide,Common Stock,supported_core_stock_type,later_global_review,0.275,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000CTT0J0,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::FXT,FXT,XETRA,FINEXITY AG NA O.N.,Flexible Solutions International Inc.,Common Stock,supported_core_stock_type,later_global_review,0.426,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG01WTRDCP9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::GBRA,GBRA,XETRA,GEBERIT AG NA DISP. SF-10,Geberit AG,Common Stock,supported_core_stock_type,later_global_review,0.5,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000C37RL9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::GSC1,GSC1,XETRA,GESCO SE NA O.N.,Gesco SE,Common Stock,supported_core_stock_type,later_global_review,0.588,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BGGD69,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::GXE,GXE,XETRA,GALAPAGOS N.V.,Lakefront Biotherapeutics,Common Stock,supported_core_stock_type,later_global_review,0.211,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000GD4N08,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::H6D0,H6D0,XETRA,"HALEON PLC       LS 0,01",Haleon plc,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG018V2DSG9,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::H9W,H9W,XETRA,HWA AG INH.O.N.,Hwa AG,Common Stock,supported_core_stock_type,later_global_review,0.429,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000R2YLZ3,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::HEN3,HEN3,XETRA,HENKEL AG+CO.KGAA VZO,Henkel AG & Co. KGaA Vz (Preferred Shares),Preferred Stock,supported_core_stock_type,later_global_review,0.56,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BC3925,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::HLBN,HLBN,XETRA,HOLCIM LTD.       NAM.SF2,Holcim Ltd,Common Stock,supported_core_stock_type,later_global_review,0.6,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BWZF40,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
XETRA::HOT,HOT,XETRA,HOCHTIEF AG,Hochtief Aktiengesellschaft,Common Stock,supported_core_stock_type,later_global_review,0.457,provider_validation_pending,blocked,none,0.00,run_provider_validation_for_segment,"At least one second source matching ticker, venue, and issuer identity before any name or metadata apply. DeepSeek triage alone is not apply evidence.","DeepSeek reviewed this row, but provider validation has not been run for this segment.",pending_provider_env,,,false,,,BBG000BC3V44,local_figi_only,official_full,3,exchange_directory|listed_companies_subset,0,3648,,,,needs_official_evidence,needs_official_evidence
