ticker,exchange,confidence,reason
159969,SZSE,0.99,Official SZSE ETF directory does not list this code as an active ETF product; the remaining core row is a bare code-only non-core fund line.
BMDX,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Biomedix share and the core row has no ISIN.
FNTS,TASE,0.97,rename-dedup 2026-06-21: stale old ticker; renamed Fantasy Network to Wilk Technologies; current TASE ticker WILK (same ISIN IL0002780109) already present
GAMT,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Gamatronic share and the core row has no ISIN.
HRS&P-48,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Harel Sal S48 line and the core row has no ISIN.
HRS&P-58,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Harel Sal S58 line and the core row has no ISIN.
INSL,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Insuline Medical share and the core row has no ISIN.
ITYF,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Itay Financial share and the core row has no ISIN.
KSS&P-53,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact KSM S53 basket line and the core row has no ISIN.
KSS&P-90,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact KSM S90 S&P line and the core row has no ISIN.
MDIN-L,TASE,0.99,Official TASE search entities list only the active participating unit MDIN with the same ISIN IL0003450173 while the remaining MDIN-L row is a stale pre-rename TASE ticker that also collides with an unrelated active OTC symbol in the global core.
NZHT,TASE,0.98,Official TASE marketdata and searchentities feeds do not return an active exact Netz Hotels share and the core row has no ISIN.
ORBI,TASE,0.99,"Official TASE search entities surface ORBIT only as a deleted company and do not list an active current TASE security for ORBI, so the remaining core row is stale."
1623,TPEX,0.99,Official current TWSE MOPS company directory lists 1623 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
2072,TPEX,0.99,Official current TWSE MOPS company directory lists 2072 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
4169,TPEX,0.99,Official current TWSE MOPS company directory lists 4169 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
4773,TPEX,0.97,Official current TWSE/TPEX MOPS company directories do not list 4773 as an active current listing; the remaining TPEX core row appears stale.
6722,TPEX,0.99,Official current TWSE MOPS company directory lists 6722 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
6908,TPEX,0.99,Official current TWSE MOPS company directory lists 6908 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
6934,TPEX,0.99,Official current TWSE MOPS company directory lists 6934 as an active TWSE stock while current TPEX mainboard and emerging-company MOPS directories do not list it; the remaining TPEX row is stale.
202A,TSE,0.96,"MAMEZO Co Ltd — taken private by EQT, TSE delisting decision, delisted ~2026-03-27 (web-verified)"
2692,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
3902,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
4384,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
4690,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
4917,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
5727,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
5883,TSE,0.95,GT Holdings Co Ltd — JPX Decision on Delisting 2026-03-12 (web-verified)
7056,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
7092,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
7136,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: delisted_defunct (absent from current JPX/ASX master, web+adversarial verified)"
7450,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
7739,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
8209,TSE,0.95,"JP/AU delisting-staleness 2026-06-19: acquired_taken_private (absent from current JPX/ASX master, web+adversarial verified)"
AOV,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX stock line as active.
FDL,TSX,0.99,This Canadian wrapper ticker collides with a distinct active US ETF ticker in the current one-ticker core model; the TSX duplicate is removed from core to preserve global uniqueness.
FHU,TSX,0.99,Official TMX ETF references and TMX Money do not list this stale TSX ETF line as active.
FSR,TSX,0.99,Official TMX ETF references resolve this old TSX ETF symbol to a current ticker that collides with a distinct active US ticker in the current core universe; the stale TSX line should be removed from core.
GDEP,TSX,0.97,rename-dedup 2026-06-21: stale old ticker; re-tickered to GGEP (same ISIN CA40090B1022) already present
GDXD,TSX,0.99,This Canadian wrapper ticker collides with a distinct active US ETN ticker in the current one-ticker core model; the TSX duplicate is removed from core to preserve global uniqueness.
GDXU,TSX,0.99,This Canadian wrapper ticker collides with a distinct active US ETN ticker in the current one-ticker core model; the TSX duplicate is removed from core to preserve global uniqueness.
HGD,TSX,0.99,Official issuer references resolve this old TSX ETF symbol to a current ticker that collides with a distinct active US ticker in the current core universe; the stale TSX line should be removed from core.
HGU,TSX,0.99,Official issuer references resolve this old TSX ETF symbol to a current ticker that collides with a distinct active US ticker in the current core universe; the stale TSX line should be removed from core.
MFR-UN,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX unit line as active.
MXF,TSX,0.99,Official TMX ETF references and TMX Money do not list this stale TSX ETF line as active; the current ticker collides with a distinct active NYSE symbol in the core universe.
NEW-A,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX stock line as active.
PTI,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX stock line as active.
RTU-UN,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX unit line as active.
TOCA,TSX,0.99,Official TD ETF references resolve this old TSX ETF symbol to a current ticker that collides with a distinct active OTC ticker in the current core universe; the stale TSX line should be removed from core.
UTC-C,TSX,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSX stock line as active.
ALCC-P,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
DUR-P,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
DVR,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
ELXR,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
JAX,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
LTE,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
MIT,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
MIZA-P,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
NZN,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
ONV-H,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
PWIK-P,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
RHT,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
TRA,TSXV,0.99,Official TMX listed-issuers and TMX Money references do not list this stale TSXV line as active.
6423,TWSE,0.97,Official TWSE listed-companies feed no longer contains this symbol and Yahoo Finance no longer resolves it as an active Taiwan listing.
EFGD,US,0.99,Official US exchange directories do not list an active US listing for this generic venue row while the same ticker only appears as a non-US LSE GDR reference; the remaining US core row has no ISIN and is an exchange mismatch.
NDBI,US,0.98,Official masterfile references do not contain an active exchange listing for this generic US venue row and the row has no ISIN; the remaining core row is an unsupported source-gap listing.
RWAX,US,0.99,Official same-ticker reference resolves to an OTC HUMBL issuer rather than TAP Real Estate Technologies and no official US venue listing exists for this row; the remaining US core row is a stale issuer mismatch.
TOPXX,US,0.98,Official masterfile references do not contain an active exchange listing for this generic US venue row and the name is a money-market fund share class rather than a stock or ETF core listing.
SGR,WSE,0.99,Official current GPW and NewConnect listed-companies directories do not list SGR as an active WSE listing; the remaining Sadovaya Group row carries a wrong Australian ISIN and is stale.
